country,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE
variable,heat_demand,heat_demand,heat_demand,heat_demand,heat_demand,heat_demand,heat_demand,heat_demand,heat_demand,heat_profile,heat_profile,heat_profile,heat_profile,heat_profile,heat_profile
attribute,space,space_COM,space_MFH,space_SFH,total,water,water_COM,water_MFH,water_SFH,space_COM,space_MFH,space_SFH,water_COM,water_MFH,water_SFH
unit,MW,MW,MW,MW,MW,MW,MW,MW,MW,MW/TWh,MW/TWh,MW/TWh,MW/TWh,MW/TWh,MW/TWh
time,,,,,,,,,,,,,,,
2019-06-25 21:00:00+00:00,3312,837,901,1574,9287,5974,2055,2218,1702,8,8,6,76,93,31
2019-06-25 22:00:00+00:00,2592,657,581,1353,6870,4278,1895,1674,709,6,5,5,70,70,13
2019-06-25 23:00:00+00:00,2542,624,499,1419,7509,4967,2381,1735,851,6,4,5,88,73,15
2019-06-26 00:00:00+00:00,2634,526,421,1687,7485,4851,2477,1681,693,5,4,6,92,71,13
2019-06-26 01:00:00+00:00,3798,927,654,2217,9220,5421,2533,1613,1276,9,6,9,94,68,23
2019-06-26 02:00:00+00:00,5199,662,1175,3362,14274,9075,3480,2585,3010,6,11,13,129,109,54
2019-06-26 03:00:00+00:00,7702,41,2042,5620,26318,18616,5615,3531,9470,3,18,22,208,149,171
2019-06-26 04:00:00+00:00,7944,293,3139,4513,32081,24137,6347,2994,14796,3,28,17,235,126,267
2019-06-26 05:00:00+00:00,7676,772,2019,4884,30507,22831,6307,3776,12747,7,18,19,234,159,230
2019-06-26 06:00:00+00:00,7704,1423,1883,4398,25500,17796,4746,3375,9675,14,17,17,176,142,175
2019-06-26 07:00:00+00:00,7503,1199,1725,4579,24593,17090,4412,3429,9249,12,15,18,163,144,167
2019-06-26 08:00:00+00:00,5962,891,1566,3504,21937,15975,4324,3252,8398,9,14,13,160,137,152
2019-06-26 09:00:00+00:00,4817,579,1437,2802,20512,15695,4014,3157,8524,6,13,11,149,133,154
2019-06-26 10:00:00+00:00,4463,835,1392,2236,19642,15179,3799,3171,8209,8,12,9,141,134,148
2019-06-26 11:00:00+00:00,4987,1124,1245,2618,17551,12564,3034,2912,6618,11,11,10,112,123,119
2019-06-26 12:00:00+00:00,4857,1285,1118,2454,16886,12029,2692,2987,6350,12,10,9,100,126,115
2019-06-26 13:00:00+00:00,4891,1064,1206,2621,15851,10961,2580,2708,5672,10,11,10,96,114,102
2019-06-26 14:00:00+00:00,5230,1279,1309,2642,16800,11570,2238,2667,6665,12,12,10,83,112,120
2019-06-26 15:00:00+00:00,4781,1220,1311,2251,17867,13086,2381,2858,7847,12,12,9,88,120,142
2019-06-26 16:00:00+00:00,5720,1197,1507,3015,18830,13111,2509,3007,7595,12,14,12,93,127,137
2019-06-26 17:00:00+00:00,6606,1055,1725,3825,20629,14023,2923,3096,8004,10,15,15,108,130,144
2019-06-26 18:00:00+00:00,6527,1101,1709,3716,21239,14713,3050,3375,8288,11,15,14,113,142,150
2019-06-26 19:00:00+00:00,6109,1219,1751,3140,19268,13159,2795,3273,7091,12,16,12,104,138,128
2019-06-26 20:00:00+00:00,4985,839,1285,2862,14802,9817,2716,2973,4128,8,12,11,101,125,75
2019-06-26 21:00:00+00:00,3306,831,901,1574,9257,5951,2031,2218,1702,8,8,6,75,93,31
2019-06-26 22:00:00+00:00,2596,661,581,1353,6890,4294,1911,1674,709,6,5,5,71,70,13
2019-06-26 23:00:00+00:00,2548,630,499,1419,7539,4991,2405,1735,851,6,4,5,89,73,15
2019-06-27 00:00:00+00:00,2640,532,421,1687,7515,4875,2501,1681,693,5,4,6,93,71,13
2019-06-27 01:00:00+00:00,3804,933,654,2217,9250,5445,2556,1613,1276,9,6,9,95,68,23
2019-06-27 02:00:00+00:00,5207,670,1175,3362,14314,9107,3512,2585,3010,6,11,13,130,109,54
2019-06-27 03:00:00+00:00,7701,40,2042,5620,26373,18671,5670,3531,9470,3,18,22,210,149,171
2019-06-27 04:00:00+00:00,7955,303,3139,4513,32147,24192,6403,2994,14796,3,28,17,237,126,267
2019-06-27 05:00:00+00:00,7707,804,2019,4884,30594,22887,6363,3776,12747,8,18,19,236,159,230
2019-06-27 06:00:00+00:00,7713,1431,1883,4398,25556,17844,4794,3375,9675,14,17,17,178,142,175
2019-06-27 07:00:00+00:00,7526,1222,1725,4579,24656,17130,4452,3429,9249,12,15,18,165,144,167
2019-06-27 08:00:00+00:00,5986,915,1566,3504,22000,16015,4364,3252,8398,9,14,13,162,137,152
2019-06-27 09:00:00+00:00,4827,589,1437,2802,20562,15735,4054,3157,8524,6,13,11,150,133,154
2019-06-27 10:00:00+00:00,4473,845,1392,2236,19691,15218,3839,3171,8209,8,12,9,142,134,148
2019-06-27 11:00:00+00:00,4991,1128,1245,2618,17587,12596,3066,2912,6618,11,11,10,114,123,119
2019-06-27 12:00:00+00:00,4877,1305,1118,2454,16929,12053,2716,2987,6350,13,10,9,101,126,115
2019-06-27 13:00:00+00:00,4882,1055,1206,2621,15874,10993,2612,2708,5672,10,11,10,97,114,102
2019-06-27 14:00:00+00:00,5264,1314,1309,2642,16850,11586,2254,2667,6665,13,12,10,84,112,120
2019-06-27 15:00:00+00:00,4788,1226,1311,2251,17897,13110,2405,2858,7847,12,12,9,89,120,142
2019-06-27 16:00:00+00:00,5729,1207,1507,3015,18864,13135,2533,3007,7595,12,14,12,94,127,137
2019-06-27 17:00:00+00:00,6601,1050,1725,3825,20655,14055,2955,3096,8004,10,15,15,109,130,144
2019-06-27 18:00:00+00:00,6550,1125,1709,3716,21287,14737,3074,3375,8288,11,15,14,114,142,150
2019-06-27 19:00:00+00:00,6119,1229,1751,3140,19301,13182,2819,3273,7091,12,16,12,104,138,128
2019-06-27 20:00:00+00:00,4991,845,1285,2862,14832,9841,2740,2973,4128,8,12,11,102,125,75
2019-06-27 21:00:00+00:00,3312,837,901,1574,9287,5974,2055,2218,1702,8,8,6,76,93,31
2019-06-27 22:00:00+00:00,2353,418,581,1353,6830,4477,2095,1674,709,4,5,5,78,70,13
2019-06-27 23:00:00+00:00,2442,523,499,1419,7441,4999,2413,1735,851,5,4,5,89,73,15
2019-06-28 00:00:00+00:00,2518,411,421,1687,7369,4851,2477,1681,693,4,4,6,92,71,13
2019-06-28 01:00:00+00:00,3712,841,654,2217,9062,5350,2461,1613,1276,8,6,9,91,68,23
2019-06-28 02:00:00+00:00,5366,829,1175,3362,14162,8796,3201,2585,3010,8,11,13,119,109,54
2019-06-28 03:00:00+00:00,7731,69,2042,5620,25972,18241,5240,3531,9470,1,18,22,194,149,171
2019-06-28 04:00:00+00:00,8062,410,3139,4513,31633,23571,5782,2994,14796,4,28,17,214,126,267
2019-06-28 05:00:00+00:00,7915,1011,2019,4884,30603,22687,6164,3776,12747,10,18,19,228,159,230
2019-06-28 06:00:00+00:00,7769,1488,1883,4398,25677,17907,4858,3375,9675,14,17,17,180,142,175
2019-06-28 07:00:00+00:00,7511,1207,1725,4579,24689,17178,4500,3429,9249,12,15,18,167,144,167
2019-06-28 08:00:00+00:00,6159,1089,1566,3504,21999,15840,4189,3252,8398,10,14,13,155,137,152
2019-06-28 09:00:00+00:00,4897,659,1437,2802,20425,15528,3847,3157,8524,6,13,11,143,133,154
2019-06-28 10:00:00+00:00,4445,817,1392,2236,19496,15051,3671,3171,8209,8,12,9,136,134,148
2019-06-28 11:00:00+00:00,4858,995,1245,2618,17534,12676,3146,2912,6618,10,11,10,117,123,119
2019-06-28 12:00:00+00:00,4797,1225,1118,2454,16722,11925,2588,2987,6350,12,10,9,96,126,115
2019-06-28 13:00:00+00:00,4974,1147,1206,2621,15847,10873,2493,2708,5672,11,11,10,92,114,102
2019-06-28 14:00:00+00:00,5247,1297,1309,2642,16698,11451,2118,2667,6665,12,12,10,78,112,120
2019-06-28 15:00:00+00:00,4629,1068,1311,2251,17771,13141,2437,2858,7847,10,12,9,90,120,142
2019-06-28 16:00:00+00:00,5729,1206,1507,3015,18943,13214,2612,3007,7595,12,14,12,97,127,137
2019-06-28 17:00:00+00:00,6443,893,1725,3825,20737,14294,3194,3096,8004,9,15,15,118,130,144
2019-06-28 18:00:00+00:00,6375,950,1709,3716,21215,14840,3178,3375,8288,9,15,14,118,142,150
2019-06-28 19:00:00+00:00,5913,1023,1751,3140,19319,13405,3042,3273,7091,10,16,12,113,138,128
2019-06-28 20:00:00+00:00,4955,809,1285,2862,14788,9833,2732,2973,4128,8,12,11,101,125,75
2019-06-28 21:00:00+00:00,3233,758,901,1574,9192,5959,2039,2218,1702,7,8,6,76,93,31
2019-06-28 22:00:00+00:00,1954,19,581,1353,6893,4939,2556,1674,709,1,5,5,95,70,13
2019-06-28 23:00:00+00:00,1991,72,499,1419,7117,5126,2540,1735,851,1,4,5,94,73,15
2019-06-29 00:00:00+00:00,2969,862,421,1687,7286,4317,1943,1681,693,8,4,6,72,71,13
2019-06-29 01:00:00+00:00,3369,498,654,2217,8695,5326,2437,1613,1276,5,6,9,90,68,23
2019-06-29 02:00:00+00:00,5178,641,1175,3362,13776,8597,3002,2585,3010,6,11,13,111,109,54
2019-06-29 03:00:00+00:00,8214,552,2042,5620,24823,16609,3608,3531,9470,5,18,22,134,149,171
2019-06-29 04:00:00+00:00,7800,149,3139,4513,31029,23229,5439,2994,14796,1,28,17,202,126,267
2019-06-29 05:00:00+00:00,7114,210,2019,4884,29419,22305,5782,3776,12747,2,18,19,214,159,230
2019-06-29 06:00:00+00:00,7888,1606,1883,4398,25254,17366,4316,3375,9675,15,17,17,160,142,175
2019-06-29 07:00:00+00:00,7901,1597,1725,4579,24323,16421,3743,3429,9249,15,15,18,139,144,167
2019-06-29 08:00:00+00:00,5617,547,1566,3504,21592,15975,4324,3252,8398,5,14,13,160,137,152
2019-06-29 09:00:00+00:00,5481,1242,1437,2802,20308,14827,3146,3157,8524,12,13,11,117,133,154
2019-06-29 10:00:00+00:00,4862,1235,1392,2236,19324,14462,3082,3171,8209,12,12,9,114,134,148
2019-06-29 11:00:00+00:00,5297,1434,1245,2618,17320,12023,2493,2912,6618,14,11,10,92,123,119
2019-06-29 12:00:00+00:00,3613,41,1118,2454,16477,12865,3528,2987,6350,1,10,9,131,126,115
2019-06-29 13:00:00+00:00,3947,120,1206,2621,15521,11574,3194,2708,5672,1,11,10,118,114,102
2019-06-29 14:00:00+00:00,4595,645,1309,2642,16683,12088,2756,2667,6665,6,12,10,102,112,120
2019-06-29 15:00:00+00:00,5002,1440,1311,2251,17864,12863,2158,2858,7847,14,12,9,80,120,142
2019-06-29 16:00:00+00:00,5575,1052,1507,3015,18502,12928,2325,3007,7595,10,14,12,86,127,137
2019-06-29 17:00:00+00:00,6806,1255,1725,3825,20351,13545,2445,3096,8004,12,15,15,91,130,144
2019-06-29 18:00:00+00:00,6659,1234,1709,3716,20711,14052,2389,3375,8288,12,15,14,89,142,150
2019-06-29 19:00:00+00:00,5911,1020,1751,3140,18950,13039,2676,3273,7091,10,16,12,99,138,128
2019-06-29 20:00:00+00:00,5038,892,1285,2862,14553,9515,2413,2973,4128,9,12,11,89,125,75
2019-06-29 21:00:00+00:00,3511,1036,901,1574,9207,5696,1776,2218,1702,10,8,6,66,93,31
2019-06-29 22:00:00+00:00,2383,448,581,1353,6964,4581,2198,1674,709,4,5,5,81,70,13
2019-06-29 23:00:00+00:00,2071,152,499,1419,7468,5397,2811,1735,851,1,4,5,104,73,15
2019-06-30 00:00:00+00:00,2441,334,421,1687,7985,5543,3170,1681,693,3,4,6,117,71,13
2019-06-30 01:00:00+00:00,2876,5,654,2217,10153,7277,4388,1613,1276,7,6,9,163,68,23
2019-06-30 02:00:00+00:00,4572,35,1175,3362,15558,10987,5392,2585,3010,7,11,13,200,109,54
2019-06-30 03:00:00+00:00,8366,705,2042,5620,27133,18767,5766,3531,9470,7,18,22,214,149,171
2019-06-30 04:00:00+00:00,8639,988,3139,4513,30578,21939,4149,2994,14796,10,28,17,154,126,267
2019-06-30 05:00:00+00:00,7409,506,2019,4884,28974,21565,5041,3776,12747,5,18,19,187,159,230
2019-06-30 06:00:00+00:00,7295,1014,1883,4398,23785,16490,3440,3375,9675,10,17,17,127,142,175
2019-06-30 07:00:00+00:00,7569,1265,1725,4579,23234,15665,2986,3429,9249,12,15,18,111,144,167
2019-06-30 08:00:00+00:00,5982,911,1566,3504,20754,14772,3122,3252,8398,9,14,13,116,137,152
2019-06-30 09:00:00+00:00,5223,985,1437,2802,19588,14365,2684,3157,8524,9,13,11,99,133,154
2019-06-30 10:00:00+00:00,4485,857,1392,2236,18580,14096,2716,3171,8209,8,12,9,101,134,148
2019-06-30 11:00:00+00:00,4963,1100,1245,2618,16898,11935,2405,2912,6618,11,11,10,89,123,119
2019-06-30 12:00:00+00:00,4780,1208,1118,2454,16331,11551,2214,2987,6350,12,10,9,82,126,115
2019-06-30 13:00:00+00:00,4923,1096,1206,2621,15486,10562,2182,2708,5672,11,11,10,81,114,102
2019-06-30 14:00:00+00:00,5158,1207,1309,2642,16537,11379,2047,2667,6665,12,12,10,76,112,120
2019-06-30 15:00:00+00:00,5052,1491,1311,2251,17875,12823,2118,2858,7847,14,12,9,78,120,142
2019-06-30 16:00:00+00:00,5628,1105,1507,3015,18667,13039,2437,3007,7595,11,14,12,90,127,137
2019-06-30 17:00:00+00:00,6268,717,1725,3825,20108,13840,2740,3096,8004,7,15,15,102,130,144
2019-06-30 18:00:00+00:00,6755,1330,1709,3716,21149,14394,2732,3375,8288,13,15,14,101,142,150
2019-06-30 19:00:00+00:00,6034,1144,1751,3140,19511,13477,3114,3273,7091,11,16,12,115,138,128
2019-06-30 20:00:00+00:00,4994,847,1285,2862,14803,9809,2708,2973,4128,8,12,11,100,125,75
2019-06-30 21:00:00+00:00,3193,718,901,1574,9406,6213,2294,2218,1702,7,8,6,85,93,31
2019-06-30 22:00:00+00:00,2746,811,581,1353,7135,4390,2007,1674,709,8,5,5,74,70,13
2019-06-30 23:00:00+00:00,2552,633,499,1419,7662,5110,2525,1735,851,6,4,5,94,73,15
2019-07-01 00:00:00+00:00,2546,438,421,1687,7532,4986,2612,1681,693,4,4,6,97,71,13
2019-07-01 01:00:00+00:00,3697,826,654,2217,9254,5557,2668,1613,1276,8,6,9,99,68,23
2019-07-01 02:00:00+00:00,5220,683,1175,3362,14367,9147,3552,2585,3010,7,11,13,132,109,54
2019-07-01 03:00:00+00:00,7710,48,2042,5620,26469,18759,5758,3531,9470,3,18,22,213,149,171
2019-07-01 04:00:00+00:00,7972,321,3139,4513,32101,24129,6339,2994,14796,3,28,17,235,126,267
2019-07-01 05:00:00+00:00,7712,808,2019,4884,30574,22863,6339,3776,12747,8,18,19,235,159,230
2019-07-01 06:00:00+00:00,7761,1479,1883,4398,25286,17525,4476,3375,9675,14,17,17,166,142,175
2019-07-01 07:00:00+00:00,7631,1327,1725,4579,24451,16820,4141,3429,9249,13,15,18,153,144,167
2019-07-01 08:00:00+00:00,6077,1007,1566,3504,21781,15704,4054,3252,8398,10,14,13,150,137,152
2019-07-01 09:00:00+00:00,4959,720,1437,2802,20423,15464,3783,3157,8524,7,13,11,140,133,154
2019-07-01 10:00:00+00:00,4526,898,1392,2236,19498,14972,3592,3171,8209,9,12,9,133,134,148
2019-07-01 11:00:00+00:00,5029,1166,1245,2618,17449,12421,2891,2912,6618,11,11,10,107,123,119
2019-07-01 12:00:00+00:00,4934,1362,1118,2454,16970,12037,2700,2987,6350,13,10,9,100,126,115
2019-07-01 13:00:00+00:00,4773,946,1206,2621,15805,11032,2652,2708,5672,9,11,10,98,114,102
2019-07-01 14:00:00+00:00,5086,1136,1309,2642,16815,11729,2397,2667,6665,11,12,10,89,112,120
2019-07-01 15:00:00+00:00,4756,1194,1311,2251,17953,13197,2493,2858,7847,11,12,9,92,120,142
2019-07-01 16:00:00+00:00,5774,1252,1507,3015,18964,13190,2588,3007,7595,12,14,12,96,127,137
2019-07-01 17:00:00+00:00,6604,1054,1725,3825,20755,14150,3050,3096,8004,10,15,15,113,130,144
2019-07-01 18:00:00+00:00,6467,1042,1709,3716,21427,14960,3297,3375,8288,10,15,14,122,142,150
2019-07-01 19:00:00+00:00,6045,1155,1751,3140,19419,13374,3010,3273,7091,11,16,12,112,138,128
2019-07-01 20:00:00+00:00,4917,771,1285,2862,14933,10016,2915,2973,4128,7,12,11,108,125,75
2019-07-01 21:00:00+00:00,3330,854,901,1574,9439,6110,2190,2218,1702,8,8,6,81,93,31
2019-07-01 22:00:00+00:00,2584,656,575,1353,6877,4293,1911,1673,709,6,5,5,71,70,13
2019-07-01 23:00:00+00:00,2533,624,491,1418,7523,4990,2405,1735,851,6,4,5,89,73,15
2019-07-02 00:00:00+00:00,2626,525,414,1687,7500,4874,2501,1680,693,5,4,6,93,71,13
2019-07-02 01:00:00+00:00,3791,928,647,2216,9235,5444,2556,1612,1276,9,6,9,95,68,23
2019-07-02 02:00:00+00:00,5180,660,1165,3355,14285,9105,3512,2585,3009,6,10,13,130,109,54
2019-07-02 03:00:00+00:00,7655,40,2029,5586,26323,18668,5670,3530,9467,3,18,21,210,149,171
2019-07-02 04:00:00+00:00,7866,282,3132,4451,32053,24187,6403,2993,14792,3,28,17,237,126,267
2019-07-02 05:00:00+00:00,7624,784,2006,4833,30505,22882,6363,3775,12744,8,18,19,236,159,230
2019-07-02 06:00:00+00:00,7652,1420,1871,4361,25492,17840,4794,3374,9672,14,17,17,178,142,175
2019-07-02 07:00:00+00:00,7467,1211,1712,4544,24594,17127,4452,3428,9247,12,15,17,165,144,167
2019-07-02 08:00:00+00:00,5928,902,1554,3471,21939,16012,4364,3251,8396,9,14,13,162,137,152
2019-07-02 09:00:00+00:00,4767,576,1425,2766,20499,15732,4053,3156,8522,6,13,11,150,133,154
2019-07-02 10:00:00+00:00,4415,834,1380,2201,19630,15215,3838,3170,8207,8,12,8,142,133,148
2019-07-02 11:00:00+00:00,4946,1121,1234,2592,17540,12593,3066,2911,6616,11,11,10,114,123,119
2019-07-02 12:00:00+00:00,4833,1298,1106,2429,16883,12050,2716,2986,6348,12,10,9,101,126,115
2019-07-02 13:00:00+00:00,4843,1048,1195,2600,15833,10990,2612,2707,5671,10,11,10,97,114,102
2019-07-02 14:00:00+00:00,5223,1309,1299,2616,16807,11583,2254,2666,6663,13,12,10,84,112,120
2019-07-02 15:00:00+00:00,4739,1221,1300,2218,17845,13107,2405,2857,7845,12,12,9,89,120,142
2019-07-02 16:00:00+00:00,5683,1201,1496,2985,18815,13132,2532,3007,7593,12,13,11,94,127,137
2019-07-02 17:00:00+00:00,6552,1042,1715,3795,20603,14052,2954,3095,8002,10,15,15,109,130,144
2019-07-02 18:00:00+00:00,6497,1116,1697,3684,21230,14734,3074,3374,8286,11,15,14,114,142,150
2019-07-02 19:00:00+00:00,6073,1222,1739,3112,19253,13180,2819,3272,7089,12,16,12,104,138,128
2019-07-02 20:00:00+00:00,4958,837,1273,2848,14797,9839,2739,2973,4127,8,11,11,102,125,74
2019-07-02 21:00:00+00:00,3293,832,892,1569,9267,5973,2055,2218,1701,8,8,6,76,93,31
2019-07-02 22:00:00+00:00,2557,649,580,1328,6834,4277,1895,1673,709,6,5,5,70,70,13
2019-07-02 23:00:00+00:00,2510,617,500,1394,7476,4966,2381,1734,851,6,4,5,88,73,15
2019-07-03 00:00:00+00:00,2598,520,423,1654,7447,4850,2477,1680,693,5,4,6,92,71,13
2019-07-03 01:00:00+00:00,3740,913,650,2176,9160,5420,2532,1612,1276,9,6,8,94,68,23
2019-07-03 02:00:00+00:00,5122,651,1166,3305,14195,9073,3480,2585,3008,6,10,13,129,109,54
2019-07-03 03:00:00+00:00,7615,45,2021,5549,26225,18610,5614,3530,9466,3,18,21,208,149,171
2019-07-03 04:00:00+00:00,7875,286,3090,4499,32004,24129,6347,2993,14790,3,28,17,235,126,267
2019-07-03 05:00:00+00:00,7613,762,2000,4851,30437,22824,6307,3775,12742,7,18,19,234,159,230
2019-07-03 06:00:00+00:00,7623,1400,1865,4358,25414,17790,4746,3373,9671,13,17,17,176,142,175
2019-07-03 07:00:00+00:00,7423,1182,1710,4531,24508,17085,4412,3428,9246,11,15,17,163,144,167
2019-07-03 08:00:00+00:00,5912,882,1554,3476,21882,15970,4324,3251,8395,8,14,13,160,137,152
2019-07-03 09:00:00+00:00,4791,575,1427,2790,20482,15690,4013,3156,8521,6,13,11,149,133,154
2019-07-03 10:00:00+00:00,4443,825,1383,2235,19617,15174,3798,3169,8206,8,12,9,141,133,148
2019-07-03 11:00:00+00:00,4947,1109,1237,2600,17507,12560,3034,2911,6615,11,11,10,112,123,119
2019-07-03 12:00:00+00:00,4822,1270,1113,2439,16846,12025,2692,2986,6347,12,10,9,100,126,115
2019-07-03 13:00:00+00:00,4849,1053,1198,2599,15806,10957,2580,2707,5670,10,11,10,96,114,102
2019-07-03 14:00:00+00:00,5187,1264,1298,2625,16753,11566,2238,2666,6662,12,12,10,83,112,120
2019-07-03 15:00:00+00:00,4757,1205,1302,2250,17838,13081,2381,2857,7844,12,12,9,88,120,142
2019-07-03 16:00:00+00:00,5671,1180,1495,2996,18778,13106,2508,3006,7592,11,13,12,93,127,137
2019-07-03 17:00:00+00:00,6542,1044,1709,3790,20561,14018,2922,3095,8001,10,15,15,108,130,144
2019-07-03 18:00:00+00:00,6469,1090,1695,3684,21177,14708,3050,3373,8285,10,15,14,113,142,150
2019-07-03 19:00:00+00:00,6051,1203,1734,3113,19205,13154,2795,3271,7088,12,16,12,104,138,128
2019-07-03 20:00:00+00:00,4929,830,1277,2823,14743,9814,2715,2972,4127,8,11,11,101,125,74
2019-07-03 21:00:00+00:00,3268,822,896,1550,9217,5949,2031,2217,1701,8,8,6,75,93,31
2019-07-03 22:00:00+00:00,2563,653,580,1330,6856,4293,1911,1673,709,6,5,5,71,70,13
2019-07-03 23:00:00+00:00,2518,623,499,1395,7508,4990,2405,1734,850,6,4,5,89,73,15
2019-07-04 00:00:00+00:00,2606,527,423,1656,7479,4873,2500,1680,693,5,4,6,93,71,13
2019-07-04 01:00:00+00:00,3749,920,651,2179,9193,5444,2556,1612,1276,9,6,8,95,68,23
2019-07-04 02:00:00+00:00,5134,659,1166,3309,14239,9104,3512,2584,3008,6,10,13,130,109,54
2019-07-04 03:00:00+00:00,7615,42,2022,5552,26280,18665,5670,3530,9465,3,18,21,210,149,171
2019-07-04 04:00:00+00:00,7888,297,3093,4498,32071,24183,6402,2992,14789,3,28,17,237,126,267
2019-07-04 05:00:00+00:00,7646,793,2001,4851,30524,22878,6362,3775,12741,8,18,19,236,159,230
2019-07-04 06:00:00+00:00,7635,1410,1866,4359,25472,17837,4794,3373,9670,14,17,17,178,142,175
2019-07-04 07:00:00+00:00,7449,1206,1711,4532,24573,17124,4451,3428,9245,12,15,17,165,144,167
2019-07-04 08:00:00+00:00,5937,905,1554,3477,21946,16009,4364,3251,8394,9,14,13,162,137,152
2019-07-04 09:00:00+00:00,4801,585,1427,2789,20531,15729,4053,3156,8520,6,13,11,150,133,154
2019-07-04 10:00:00+00:00,4453,835,1383,2234,19665,15213,3838,3169,8205,8,12,9,142,133,148
2019-07-04 11:00:00+00:00,4952,1114,1238,2600,17544,12591,3066,2911,6615,11,11,10,114,123,119
2019-07-04 12:00:00+00:00,4842,1290,1113,2439,16890,12048,2715,2986,6347,12,10,9,101,126,115
2019-07-04 13:00:00+00:00,4842,1044,1198,2599,15830,10988,2612,2707,5670,10,11,10,97,114,102
2019-07-04 14:00:00+00:00,5223,1299,1299,2625,16805,11582,2254,2666,6662,13,12,10,84,112,120
2019-07-04 15:00:00+00:00,4763,1212,1302,2249,17868,13104,2405,2856,7843,12,12,9,89,120,142
2019-07-04 16:00:00+00:00,5683,1191,1496,2996,18812,13130,2532,3006,7591,11,13,12,94,127,137
2019-07-04 17:00:00+00:00,6540,1039,1710,3791,20589,14049,2954,3094,8001,10,15,15,109,130,144
2019-07-04 18:00:00+00:00,6494,1114,1696,3685,21225,14731,3074,3373,8284,11,15,14,114,142,150
2019-07-04 19:00:00+00:00,6063,1213,1735,3114,19240,13177,2819,3271,7087,12,16,12,104,138,128
2019-07-04 20:00:00+00:00,4938,836,1277,2825,14775,9838,2739,2972,4126,8,11,11,102,125,74
2019-07-04 21:00:00+00:00,3276,829,896,1551,9249,5973,2054,2217,1701,8,8,6,76,93,31
2019-07-04 22:00:00+00:00,2324,413,580,1330,6800,4476,2094,1673,709,4,5,5,78,70,13
2019-07-04 23:00:00+00:00,2413,518,500,1396,7411,4997,2413,1734,850,5,4,5,89,73,15
2019-07-05 00:00:00+00:00,2487,407,423,1657,7336,4849,2476,1680,693,4,4,6,92,71,13
2019-07-05 01:00:00+00:00,3660,830,651,2179,9008,5348,2461,1612,1276,8,6,8,91,68,23
2019-07-05 02:00:00+00:00,5295,818,1167,3310,14088,8793,3201,2584,3008,8,10,13,119,109,54
2019-07-05 03:00:00+00:00,7653,77,2022,5553,25887,18234,5240,3530,9465,1,18,21,194,149,171
2019-07-05 04:00:00+00:00,8004,411,3094,4499,31566,23562,5781,2992,14788,4,28,17,214,126,267
2019-07-05 05:00:00+00:00,7854,999,2002,4853,30533,22679,6163,3774,12741,10,18,19,228,159,230
2019-07-05 06:00:00+00:00,7693,1466,1866,4361,25593,17900,4857,3373,9670,14,17,17,180,142,175
2019-07-05 07:00:00+00:00,7437,1191,1711,4534,24608,17171,4499,3428,9245,11,15,17,167,144,167
2019-07-05 08:00:00+00:00,6111,1078,1555,3478,21945,15833,4189,3251,8394,10,14,13,155,137,152
2019-07-05 09:00:00+00:00,4873,655,1428,2790,20395,15522,3846,3156,8520,6,13,11,143,133,154
2019-07-05 10:00:00+00:00,4427,808,1384,2235,19472,15045,3671,3169,8205,8,12,9,136,133,148
2019-07-05 11:00:00+00:00,4822,983,1238,2601,17493,12671,3145,2911,6615,9,11,10,117,123,119
2019-07-05 12:00:00+00:00,4765,1211,1114,2440,16685,11920,2588,2986,6347,12,10,9,96,126,115
2019-07-05 13:00:00+00:00,4935,1136,1199,2600,15803,10869,2492,2707,5670,11,11,10,92,114,102
2019-07-05 14:00:00+00:00,5208,1283,1299,2626,16654,11446,2118,2666,6662,12,12,10,78,112,120
2019-07-05 15:00:00+00:00,4608,1056,1302,2250,17744,13136,2437,2856,7843,10,12,9,90,120,142
2019-07-05 16:00:00+00:00,5684,1190,1496,2997,18892,13209,2612,3006,7591,11,13,12,97,127,137
2019-07-05 17:00:00+00:00,6386,883,1710,3792,20674,14288,3193,3094,8000,8,15,15,118,130,144
2019-07-05 18:00:00+00:00,6323,941,1696,3686,21158,14834,3177,3373,8284,9,15,14,118,142,150
2019-07-05 19:00:00+00:00,5861,1010,1736,3115,19261,13400,3042,3271,7087,10,16,12,113,138,128
2019-07-05 20:00:00+00:00,4903,800,1278,2826,14733,9829,2731,2972,4126,8,11,11,101,125,74
2019-07-05 21:00:00+00:00,3199,751,897,1552,9156,5956,2039,2217,1701,7,8,6,76,93,31
2019-07-05 22:00:00+00:00,1930,19,580,1330,6867,4938,2556,1673,709,1,5,5,95,70,13
2019-07-05 23:00:00+00:00,1966,70,500,1396,7090,5125,2540,1734,850,1,4,5,94,73,15
2019-07-06 00:00:00+00:00,2937,857,423,1657,7252,4316,1943,1680,693,8,4,6,72,71,13
2019-07-06 01:00:00+00:00,3320,490,651,2179,8644,5324,2437,1612,1276,5,6,8,90,68,23
2019-07-06 02:00:00+00:00,5105,629,1167,3310,13700,8594,3002,2584,3008,6,10,13,111,109,54
2019-07-06 03:00:00+00:00,8112,536,2022,5553,24713,16602,3607,3530,9465,5,18,21,134,149,171
2019-07-06 04:00:00+00:00,7727,133,3094,4499,30946,23219,5439,2992,14788,1,28,17,202,126,267
