NUTS0_code,process,month,day_type,hour,load
DE,iron_and_steel,5,0,11,115.0361806
DE,iron_and_steel,5,0,12,115.0361806
DE,iron_and_steel,5,0,13,115.0361806
DE,iron_and_steel,5,0,14,115.0361806
DE,iron_and_steel,5,0,15,114.8736955
DE,iron_and_steel,5,0,16,114.7518316
DE,iron_and_steel,5,0,17,114.6299677
DE,iron_and_steel,5,0,18,114.6299677
DE,iron_and_steel,5,0,19,114.6299677
DE,iron_and_steel,5,0,20,114.6299677
DE,iron_and_steel,5,0,21,114.6299677
DE,iron_and_steel,5,0,22,114.6299677
DE,iron_and_steel,5,0,23,112.4735793
DE,iron_and_steel,5,0,24,112.4735793
DE,iron_and_steel,5,1,1,112.4735798
DE,iron_and_steel,5,1,2,112.4735798
DE,iron_and_steel,5,1,3,112.4735798
DE,iron_and_steel,5,1,4,112.4735798
DE,iron_and_steel,5,1,5,112.4735798
DE,iron_and_steel,5,1,6,112.4735798
DE,iron_and_steel,5,1,7,114.7518321
DE,iron_and_steel,5,1,8,114.873696
DE,iron_and_steel,5,1,9,115.0361811
DE,iron_and_steel,5,1,10,115.0361811
DE,iron_and_steel,5,1,11,115.0361811
DE,iron_and_steel,5,1,12,115.0361811
DE,iron_and_steel,5,1,13,115.0361811
DE,iron_and_steel,5,1,14,115.0361811
DE,iron_and_steel,5,1,15,114.873696
DE,iron_and_steel,5,1,16,114.7518321
DE,iron_and_steel,5,1,17,114.6299682
DE,iron_and_steel,5,1,18,114.6299682
DE,iron_and_steel,5,1,19,114.6299682
DE,iron_and_steel,5,1,20,114.6299682
DE,iron_and_steel,5,1,21,114.6299682
DE,iron_and_steel,5,1,22,114.6299682
DE,iron_and_steel,5,1,23,112.4735798
DE,iron_and_steel,5,1,24,112.4735798
DE,iron_and_steel,5,2,1,111.6031981
DE,iron_and_steel,5,2,2,111.6031981
DE,iron_and_steel,5,2,3,111.6031981
DE,iron_and_steel,5,2,4,111.6031981
DE,iron_and_steel,5,2,5,111.6031981
DE,iron_and_steel,5,2,6,111.6031981
DE,iron_and_steel,5,2,7,113.8638201
DE,iron_and_steel,5,2,8,113.9847409
DE,iron_and_steel,5,2,9,114.1459687
DE,iron_and_steel,5,2,10,114.1459687
DE,iron_and_steel,5,2,11,114.1459687
DE,iron_and_steel,5,2,12,114.1459687
DE,iron_and_steel,5,2,13,114.1459687
DE,iron_and_steel,5,2,14,114.1459687
DE,iron_and_steel,5,2,15,113.9847409
DE,iron_and_steel,5,2,16,113.8638201
DE,iron_and_steel,5,2,17,113.7428992
