NUTS0_code,process,month,daytype,hour,load
HU,iron_and_steel,11,1,8,115.7266825
HU,iron_and_steel,11,1,9,115.8903742
HU,iron_and_steel,11,1,10,115.8903742
HU,iron_and_steel,11,1,11,115.8903742
HU,iron_and_steel,11,1,12,115.8903742
HU,iron_and_steel,11,1,13,115.8903742
HU,iron_and_steel,11,1,14,115.8903742
HU,iron_and_steel,11,1,15,115.7266825
HU,iron_and_steel,11,1,16,115.6039137
HU,iron_and_steel,11,1,17,115.4811449
HU,iron_and_steel,11,1,18,115.4811449
HU,iron_and_steel,11,1,19,115.4811449
HU,iron_and_steel,11,1,20,115.4811449
HU,iron_and_steel,11,1,21,115.4811449
HU,iron_and_steel,11,1,22,115.4811449
HU,iron_and_steel,11,1,23,113.3087444
HU,iron_and_steel,11,1,24,113.3087444
HU,iron_and_steel,11,2,1,112.4318998
HU,iron_and_steel,11,2,2,112.4318998
HU,iron_and_steel,11,2,3,112.4318998
HU,iron_and_steel,11,2,4,112.4318998
HU,iron_and_steel,11,2,5,112.4318998
HU,iron_and_steel,11,2,6,112.4318998
HU,iron_and_steel,11,2,7,114.7093078
HU,iron_and_steel,11,2,8,114.8311266
HU,iron_and_steel,11,2,9,114.9935515
HU,iron_and_steel,11,2,10,114.9935515
HU,iron_and_steel,11,2,11,114.9935515
HU,iron_and_steel,11,2,12,114.9935515
HU,iron_and_steel,11,2,13,114.9935515
HU,iron_and_steel,11,2,14,114.9935515
HU,iron_and_steel,11,2,15,114.8311266
HU,iron_and_steel,11,2,16,114.7093078
HU,iron_and_steel,11,2,17,114.5874891
HU,iron_and_steel,11,2,18,114.5874891
HU,iron_and_steel,11,2,19,114.5874891
HU,iron_and_steel,11,2,20,114.5874891
HU,iron_and_steel,11,2,21,114.5874891
HU,iron_and_steel,11,2,22,114.5874891
HU,iron_and_steel,11,2,23,112.4318998
HU,iron_and_steel,11,2,24,112.4318998
HU,iron_and_steel,12,0,1,114.0388334
HU,iron_and_steel,12,0,2,114.0388334
HU,iron_and_steel,12,0,3,114.0388334
HU,iron_and_steel,12,0,4,114.0388334
HU,iron_and_steel,12,0,5,114.0388334
HU,iron_and_steel,12,0,6,114.0388334
HU,iron_and_steel,12,0,7,116.3487913
HU,iron_and_steel,12,0,8,116.4723511
HU,iron_and_steel,12,0,9,116.6370975
HU,iron_and_steel,12,0,10,116.6370975
HU,iron_and_steel,12,0,11,116.6370975
HU,iron_and_steel,12,0,12,116.6370975
HU,iron_and_steel,12,0,13,116.6370975
HU,iron_and_steel,12,0,14,116.6370975
HU,iron_and_steel,12,0,15,116.4723511
HU,iron_and_steel,12,0,16,116.3487913
HU,iron_and_steel,12,0,17,116.2252314
HU,iron_and_steel,12,0,18,116.2252314
HU,iron_and_steel,12,0,19,116.2252314
HU,iron_and_steel,12,0,20,116.2252314
HU,iron_and_steel,12,0,21,116.2252314
HU,iron_and_steel,12,0,22,116.2252314
HU,iron_and_steel,12,0,23,114.0388334
HU,iron_and_steel,12,0,24,114.0388334
HU,iron_and_steel,12,1,1,114.0388339
HU,iron_and_steel,12,1,2,114.0388339
HU,iron_and_steel,12,1,3,114.0388339
HU,iron_and_steel,12,1,4,114.0388339
HU,iron_and_steel,12,1,5,114.0388339
HU,iron_and_steel,12,1,6,114.0388339
HU,iron_and_steel,12,1,7,116.3487918
HU,iron_and_steel,12,1,8,116.4723516
HU,iron_and_steel,12,1,9,116.637098
HU,iron_and_steel,12,1,10,116.637098
HU,iron_and_steel,12,1,11,116.637098
HU,iron_and_steel,12,1,12,116.637098
HU,iron_and_steel,12,1,13,116.637098
HU,iron_and_steel,12,1,14,116.637098
HU,iron_and_steel,12,1,15,116.4723516
HU,iron_and_steel,12,1,16,116.3487918
HU,iron_and_steel,12,1,17,116.225232
HU,iron_and_steel,12,1,18,116.225232
HU,iron_and_steel,12,1,19,116.225232
HU,iron_and_steel,12,1,20,116.225232
HU,iron_and_steel,12,1,21,116.225232
HU,iron_and_steel,12,1,22,116.225232
HU,iron_and_steel,12,1,23,114.0388339
HU,iron_and_steel,12,1,24,114.0388339
HU,iron_and_steel,12,2,1,113.1563394
HU,iron_and_steel,12,2,2,113.1563394
HU,iron_and_steel,12,2,3,113.1563394
HU,iron_and_steel,12,2,4,113.1563394
HU,iron_and_steel,12,2,5,113.1563394
HU,iron_and_steel,12,2,6,113.1563394
HU,iron_and_steel,12,2,7,115.4484216
HU,iron_and_steel,12,2,8,115.5710253
HU,iron_and_steel,12,2,9,115.7344968
HU,iron_and_steel,12,2,10,115.7344968
HU,iron_and_steel,12,2,11,115.7344968
HU,iron_and_steel,12,2,12,115.7344968
HU,iron_and_steel,12,2,13,115.7344968
HU,iron_and_steel,12,2,14,115.7344968
HU,iron_and_steel,12,2,15,115.5710253
HU,iron_and_steel,12,2,16,115.4484216
HU,iron_and_steel,12,2,17,115.325818
HU,iron_and_steel,12,2,18,115.325818
HU,iron_and_steel,12,2,19,115.325818
HU,iron_and_steel,12,2,20,115.325818
HU,iron_and_steel,12,2,21,115.325818
HU,iron_and_steel,12,2,22,115.325818
HU,iron_and_steel,12,2,23,113.1563394
HU,iron_and_steel,12,2,24,113.1563394
IE,iron_and_steel,1,0,1,112.9022834
IE,iron_and_steel,1,0,2,112.9022834
IE,iron_and_steel,1,0,3,112.9022834
IE,iron_and_steel,1,0,4,112.9022834
IE,iron_and_steel,1,0,5,112.9022834
IE,iron_and_steel,1,0,6,112.9022834
IE,iron_and_steel,1,0,7,115.1892195
IE,iron_and_steel,1,0,8,115.3115479
IE,iron_and_steel,1,0,9,115.4746524
IE,iron_and_steel,1,0,10,115.4746524
IE,iron_and_steel,1,0,11,115.4746524
IE,iron_and_steel,1,0,12,115.4746524
IE,iron_and_steel,1,0,13,115.4746524
IE,iron_and_steel,1,0,14,115.4746524
IE,iron_and_steel,1,0,15,115.3115479
IE,iron_and_steel,1,0,16,115.1892195
IE,iron_and_steel,1,0,17,115.0668911
IE,iron_and_steel,1,0,18,115.0668911
IE,iron_and_steel,1,0,19,115.0668911
IE,iron_and_steel,1,0,20,115.0668911
IE,iron_and_steel,1,0,21,115.0668911
IE,iron_and_steel,1,0,22,115.0668911
IE,iron_and_steel,1,0,23,112.9022834
IE,iron_and_steel,1,0,24,112.9022834
IE,iron_and_steel,1,1,1,112.9022839
IE,iron_and_steel,1,1,2,112.9022839
IE,iron_and_steel,1,1,3,112.9022839
IE,iron_and_steel,1,1,4,112.9022839
