timestamp,DE2,DE9,DEA,DEE
2019-11-07 08:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-07 09:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-07 10:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-07 11:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-07 12:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-07 13:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-07 14:00:00,9974.1943818242,11117.608053413045,33564.23596258786,12790.362260549902
2019-11-07 15:00:00,9898.494813926312,11033.230499348621,33309.49878162609,12693.289268053843
2019-11-07 16:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-07 17:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-07 18:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-07 19:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-07 20:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-07 21:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-07 22:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-07 23:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-08 00:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-08 01:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-08 02:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-08 03:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-08 04:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-08 05:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-08 06:00:00,9898.494813926312,11033.230499348621,33309.49878162609,12693.289268053843
2019-11-08 07:00:00,9974.1943818242,11117.608053413045,33564.23596258786,12790.362260549902
2019-11-08 08:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-08 09:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-08 10:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-08 11:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-08 12:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-08 13:00:00,10075.12713902138,11230.111458832274,33903.88553720355,12919.792917211314
2019-11-08 14:00:00,9974.1943818242,11117.608053413045,33564.23596258786,12790.362260549902
2019-11-08 15:00:00,9898.494813926312,11033.230499348621,33309.49878162609,12693.289268053843
2019-11-08 16:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-08 17:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-08 18:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-08 19:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-08 20:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-08 21:00:00,9822.795246028429,10948.852945284201,33054.76160066433,12596.216275557785
2019-11-08 22:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-08 23:00:00,9721.371796148047,10835.802595548705,32713.46079243783,12466.156381392422
2019-11-09 00:00:00,9497.463736808242,10586.226344229948,31959.98611068295,12179.028912006868
2019-11-09 01:00:00,9497.463736808242,10586.226344229948,31959.98611068295,12179.028912006868
